Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
200	-37.860035	0.0	-37.860035	-37.860035	1.0	-0.01019416	4.0842722e-05	-0.010106934	-0.010251822	0.010292529	4197.4067	332.32545804977417
200	-74.47241	0.0	-74.47241	-74.47241	1.0	-0.010284431	4.684956e-05	-0.010197215	-0.010356523	0.010395758	3151.4543	333.10024762153625
200	-38.59146	0.0	-38.59146	-38.59146	1.0	-0.010409329	4.959241e-05	-0.010313893	-0.010498719	0.010498621	3901.8362	333.89099502563477
200	-41.85185	0.0	-41.85185	-41.85185	1.0	-0.010496553	3.952889e-05	-0.010406124	-0.010554488	0.010603516	7581.1494	334.6693992614746
200	-37.296444	0.0	-37.296444	-37.296444	1.0	-0.010594374	5.1574974e-05	-0.010509596	-0.010728736	0.010710584	7479.481	335.4676730632782
200	-42.88169	0.0	-42.88169	-42.88169	1.0	-0.010697415	4.4354558e-05	-0.010617491	-0.010780851	0.01081889	6153.924	336.30778527259827
200	-40.875565	0.0	-40.875565	-40.875565	1.0	-0.010823097	3.8482704e-05	-0.010721619	-0.010882374	0.0109299645	9087.565	337.1044068336487
200	-80.23279	0.0	-80.23279	-80.23279	1.0	-0.010917049	3.3472763e-05	-0.010846488	-0.010985323	0.011040627	4692.2563	337.8726439476013
200	-37.03125	0.0	-37.03125	-37.03125	1.0	-0.011051705	3.8659946e-05	-0.010980601	-0.011146389	0.011153198	7956.6357	338.65133571624756
200	-27.275476	0.0	-27.275476	-27.275476	1.0	-0.011158483	4.9991442e-05	-0.011036586	-0.011218191	0.011266228	5285.911	339.4331331253052
200	-54.66228	0.0	-54.66228	-54.66228	1.0	-0.011233487	4.7801703e-05	-0.011156434	-0.0113484925	0.011380569	6271.4043	340.2567341327667
200	-34.993546	0.0	-34.993546	-34.993546	1.0	-0.011371634	3.5482135e-05	-0.011314009	-0.011445126	0.011492065	2494.4255	341.1007339954376
200	-37.70049	0.0	-37.70049	-37.70049	1.0	-0.011489413	4.046409e-05	-0.011373956	-0.011538721	0.011605645	7941.587	341.9270853996277
200	-40.17673	0.0	-40.17673	-40.17673	1.0	-0.011602386	4.503293e-05	-0.011508883	-0.011713827	0.011716335	2312.0076	342.7122948169708
200	-40.661633	0.0	-40.661633	-40.661633	1.0	-0.011705545	4.5815297e-05	-0.011615909	-0.011780321	0.011828356	6406.538	343.51827478408813
200	-31.353987	0.0	-31.353987	-31.353987	1.0	-0.011830869	4.3939814e-05	-0.011716362	-0.011912102	0.011937558	2546.141	344.30401635169983
200	-35.02124	0.0	-35.02124	-35.02124	1.0	-0.011926954	4.701143e-05	-0.011825138	-0.012002341	0.012045899	3714.9165	345.09201097488403
200	-29.640997	0.0	-29.640997	-29.640997	1.0	-0.012069967	4.6568734e-05	-0.011989097	-0.012178441	0.012154571	5167.8926	345.85083079338074
200	-44.259365	0.0	-44.259365	-44.259365	1.0	-0.012164859	2.0818783e-05	-0.012131147	-0.012202091	0.012260593	1885.2256	346.61698293685913
200	-31.41876	0.0	-31.41876	-31.41876	1.0	-0.01227385	6.007228e-05	-0.0121391285	-0.012394253	0.01236796	5485.912	347.4502294063568
200	-49.818756	0.0	-49.818756	-49.818756	1.0	-0.012349687	4.784335e-05	-0.012253853	-0.01241007	0.01247587	5511.9775	348.28670358657837
200	-55.770275	0.0	-55.770275	-55.770275	1.0	-0.012473062	3.805211e-05	-0.012377897	-0.012538731	0.0125816595	2452.2734	349.0697431564331
200	-30.102947	0.0	-30.102947	-30.102947	1.0	-0.012586353	3.90045e-05	-0.012511933	-0.012657674	0.0126868775	3895.598	349.85390639305115
200	-32.013695	0.0	-32.013695	-32.013695	1.0	-0.012680285	3.1493364e-05	-0.012644286	-0.0127452705	0.012793824	6405.6475	350.623747587204
200	-33.00195	0.0	-33.00195	-33.00195	1.0	-0.012797443	4.038073e-05	-0.012729717	-0.012857595	0.012900733	4239.9023	351.45240902900696
200	-36.437347	0.0	-36.437347	-36.437347	1.0	-0.012905241	3.5819226e-05	-0.012836392	-0.0129707055	0.013008155	5089.2183	352.4248631000519
200	-51.73423	0.0	-51.73423	-51.73423	1.0	-0.013001552	3.2090684e-05	-0.012937307	-0.013054617	0.013115459	4202.0913	353.21045303344727
200	-35.2842	0.0	-35.2842	-35.2842	1.0	-0.013104217	6.697915e-05	-0.012998424	-0.013230275	0.013225227	6210.6123	353.9924325942993
200	-36.09805	0.0	-36.09805	-36.09805	1.0	-0.013229449	2.422009e-05	-0.013192664	-0.013297092	0.013333685	3769.0508	354.81386733055115
200	-27.31504	0.0	-27.31504	-27.31504	1.0	-0.013350626	3.3610384e-05	-0.013294116	-0.013405902	0.0134410625	3126.0908	355.5971169471741
200	-31.198288	0.0	-31.198288	-31.198288	1.0	-0.013445282	1.5457996e-05	-0.013419297	-0.0134822875	0.013550563	6778.952	356.38240337371826
200	-31.648771	0.0	-31.648771	-31.648771	1.0	-0.013558997	3.864825e-05	-0.013478294	-0.013620362	0.013658853	3452.0295	357.1654796600342
200	-35.08846	0.0	-35.08846	-35.08846	1.0	-0.013676781	5.2912666e-05	-0.01359382	-0.013799845	0.013767646	5137.167	357.94911885261536
200	-30.024628	0.0	-30.024628	-30.024628	1.0	-0.013746271	5.3327978e-05	-0.013659259	-0.0138473585	0.01387637	3676.3477	358.73133993148804
200	-45.811417	0.0	-45.811417	-45.811417	1.0	-0.0138553325	5.3413656e-05	-0.013746804	-0.013922159	0.013986705	5365.3413	359.51117491722107
200	-30.736036	0.0	-30.736036	-30.736036	1.0	-0.013980874	4.256505e-05	-0.01385642	-0.014048288	0.014096143	3271.8992	360.2826797962189
200	-30.948826	0.0	-30.948826	-30.948826	1.0	-0.014111228	3.9390397e-05	-0.014029005	-0.014186173	0.014204755	3898.8733	361.0788731575012
200	-34.06874	0.0	-34.06874	-34.06874	1.0	-0.0142103145	2.761213e-05	-0.014173854	-0.014278561	0.014314032	4222.7026	361.882173538208
200	-32.688274	0.0	-32.688274	-32.688274	1.0	-0.014313451	4.83491e-05	-0.014190732	-0.014382742	0.014422617	3100.8699	362.68033027648926
200	-38.438766	0.0	-38.438766	-38.438766	1.0	-0.014419976	4.0271076e-05	-0.0142986765	-0.014474692	0.0145341735	6275.1587	363.4827928543091
200	-63.107983	0.0	-63.107983	-63.107983	1.0	-0.014536314	5.192749e-05	-0.014424299	-0.0146088945	0.014645547	4274.573	364.2910373210907
200	-41.64309	0.0	-41.64309	-41.64309	1.0	-0.01464522	5.3344535e-05	-0.014532408	-0.014728161	0.014758334	5262.261	365.07425475120544
200	-35.305164	0.0	-35.305164	-35.305164	1.0	-0.014763638	4.7227644e-05	-0.014688574	-0.014841467	0.014869712	3026.2437	365.8637065887451
200	-31.12861	0.0	-31.12861	-31.12861	1.0	-0.014864291	4.505652e-05	-0.014762662	-0.0149366185	0.014980079	3218.29	366.6494724750519
200	-36.31804	0.0	-36.31804	-36.31804	1.0	-0.015004174	3.8397517e-05	-0.014951341	-0.015128311	0.015088708	2045.7434	367.49886894226074
