Episode	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
840	-0.06810578	0.0	-0.06810578	-0.06810578	1.0	-0.073935136	0.029267529	-0.0022338098	-0.16824566	-0.081962265	0.03128283	-0.01881225	-0.17413169	-1.3652413	0.032528	-1.268038	-1.4631374	-0.19111222	0.0031222345	1129.1556768417358
840	-0.20684202	0.0	-0.20684202	-0.20684202	1.0	-0.07268348	0.028459389	-0.009788577	-0.15517704	-0.087952554	0.036049053	-0.0063418495	-0.20117773	-1.3755767	0.05204293	-1.2866515	-1.586	-0.18398818	0.003475355	1129.7751832008362
840	-0.08013235	0.0	-0.08013235	-0.08013235	1.0	-0.078923926	0.035394978	0.0073551135	-0.16782723	-0.08670812	0.03979749	-0.020705871	-0.20051767	-1.3613819	0.035268918	-1.2743485	-1.5259715	-0.18305379	0.0030136514	1130.3977980613708
840	-0.04589871	0.0	-0.04589871	-0.04589871	1.0	-0.08710025	0.028259467	-0.018972708	-0.19955425	-0.076379985	0.031503208	-0.009051638	-0.17727447	-1.3654568	0.045733925	-1.2633455	-1.5738926	-0.18223387	0.0043585235	1131.6321206092834
840	-0.20970738	0.0	-0.20970738	-0.20970738	1.0	-0.085564986	0.032055132	-0.014601209	-0.17967223	-0.077131525	0.03910108	-0.003892921	-0.1954256	-1.3619639	0.051911075	-1.2522044	-1.5619099	-0.17489831	0.0039677685	1132.2901940345764
840	-0.028686116	0.0	-0.028686116	-0.028686116	1.0	-0.082721174	0.028974213	-0.018090088	-0.1682848	-0.0885219	0.038568057	0.003886545	-0.18975468	-1.3654845	0.047008213	-1.2680306	-1.553757	-0.17776756	0.004022768	1132.9000589847565
840	-0.029903995	0.0	-0.029903995	-0.029903995	1.0	-0.090912715	0.030867226	-0.001916104	-0.18354382	-0.103376344	0.03858156	-0.030291768	-0.2107221	-1.3622761	0.04822173	-1.2497404	-1.4914469	-0.17846365	0.0039357226	1133.525573015213
840	-0.21147686	0.0	-0.21147686	-0.21147686	1.0	-0.07502314	0.029782228	0.009963522	-0.15916787	-0.078854114	0.032441616	-0.02520618	-0.17078172	-1.3689415	0.04913364	-1.2726505	-1.549035	-0.19961926	0.0038187238	1134.148728132248
840	-0.18018758	0.0	-0.18018758	-0.18018758	1.0	-0.07368991	0.029087305	0.0014611855	-0.15724242	-0.06866345	0.030460754	0.0073423013	-0.14084777	-1.3601993	0.047358543	-1.2339517	-1.5409834	-0.19560738	0.003847353	1134.811351299286
840	-0.038807712	0.0	-0.038807712	-0.038807712	1.0	-0.075095356	0.03335331	6.295182e-05	-0.17414095	-0.06839558	0.038943607	0.010609079	-0.17043298	-1.3632038	0.04081227	-1.2623898	-1.4864383	-0.18946889	0.0031409925	1135.399802684784
840	-0.012471645	0.0	-0.012471645	-0.012471645	1.0	-0.07928482	0.026095988	-0.018731494	-0.15191686	-0.07837239	0.031362113	-0.0055547487	-0.18069963	-1.3636646	0.04740599	-1.2151777	-1.7147948	-0.17960179	0.0038440498	1136.6163563728333
840	-0.040959075	0.0	-0.040959075	-0.040959075	1.0	-0.087371245	0.0284584	-0.010723679	-0.17801012	-0.094526306	0.031402834	-0.023628585	-0.22333519	-1.3614368	0.039089445	-1.2733454	-1.4883375	-0.17092007	0.0038844326	1137.2414734363556
870	-0.049901128	0.0	-0.049901128	-0.049901128	1.0	-0.090463795	0.0299564	-0.030183379	-0.16972594	-0.09059875	0.032932546	-0.014140086	-0.19941382	-1.3636076	0.043409973	-1.2534851	-1.5202096	-0.17956054	0.003854189	1159.8935282230377
870	-0.019143932	0.0	-0.019143932	-0.019143932	1.0	-0.089358136	0.03072328	-0.011547431	-0.20498301	-0.08325235	0.032370374	-0.030435517	-0.20048788	-1.3701357	0.042102985	-1.2724049	-1.5496771	-0.19343749	0.0027957219	1160.4590427875519
870	-0.06345596	0.0	-0.06345596	-0.06345596	1.0	-0.07896791	0.033162612	-0.013500601	-0.19678749	-0.07547257	0.034311302	-0.003465049	-0.16830084	-1.3656093	0.042898804	-1.2683809	-1.5330888	-0.19214845	0.0036022414	1161.5797181129456
870	-0.038594414	0.0	-0.038594414	-0.038594414	1.0	-0.07290918	0.030038984	-0.013074904	-0.18301845	-0.077060655	0.0289097	-0.022938281	-0.16297223	-1.3613627	0.04799949	-1.2538973	-1.551622	-0.19170845	0.0032539368	1162.1936016082764
870	-0.21835428	0.0	-0.21835428	-0.21835428	1.0	-0.073338285	0.03244118	2.7390197e-06	-0.15764193	-0.0826319	0.0396838	-0.006376732	-0.19084105	-1.3701906	0.039716486	-1.2841673	-1.5033288	-0.1843229	0.0031661892	1162.7994232177734
870	-0.033859912	0.0	-0.033859912	-0.033859912	1.0	-0.07667361	0.031430602	-0.022438861	-0.16408212	-0.079899326	0.03480042	-0.008141387	-0.17508422	-1.3746437	0.04567349	-1.2875012	-1.5867007	-0.19480816	0.002965909	1163.4205703735352
870	-0.027904835	0.0	-0.027904835	-0.027904835	1.0	-0.084106825	0.03240818	-0.019000903	-0.16833588	-0.083819054	0.037008937	-0.0019517858	-0.1860223	-1.3617861	0.041920487	-1.2774929	-1.4987124	-0.18485542	0.004874016	1164.0602385997772
870	-0.0681938	0.0	-0.0681938	-0.0681938	1.0	-0.079510294	0.030076297	-0.01309084	-0.1650733	-0.07501598	0.036162294	-0.007132137	-0.20756626	-1.3744105	0.045168195	-1.2724988	-1.5697557	-0.18668203	0.0032019708	1164.7573266029358
870	-0.11591421	0.0	-0.11591421	-0.11591421	1.0	-0.08554074	0.029752055	0.00046552066	-0.15533917	-0.084444985	0.036280707	-0.015932646	-0.19415872	-1.3686492	0.043802664	-1.2512225	-1.5019141	-0.18191397	0.0034448944	1165.3574838638306
870	-0.08185561	0.0	-0.08185561	-0.08185561	1.0	-0.08645816	0.035293084	0.0069491034	-0.20539653	-0.091452	0.039608154	-0.0096538905	-0.22522263	-1.3607377	0.04477627	-1.2732818	-1.595472	-0.18348145	0.0037795866	1165.9792606830597
870	-0.034168195	0.0	-0.034168195	-0.034168195	1.0	-0.083382115	0.031589758	-0.014108211	-0.1729568	-0.08035891	0.034668736	-0.008876724	-0.17714119	-1.3693	0.042744026	-1.2724259	-1.5077505	-0.1887592	0.003743004	1166.5922791957855
870	-0.19518128	0.0	-0.19518128	-0.19518128	1.0	-0.08223957	0.030934943	-0.027759884	-0.18121487	-0.08128062	0.03675238	-0.0073259342	-0.20215276	-1.3679838	0.046139337	-1.2646842	-1.50976	-0.18211511	0.0036271224	1167.206532716751
870	-0.15707211	0.0	-0.15707211	-0.15707211	1.0	-0.07804809	0.033471692	0.0021699872	-0.17944415	-0.0811181	0.037445575	0.00013585389	-0.1972577	-1.3650212	0.047903746	-1.266669	-1.6048703	-0.18498424	0.0031955347	1168.4774949550629
870	-0.08592263	0.0	-0.08592263	-0.08592263	1.0	-0.0843423	0.034976937	-0.0061317096	-0.20521788	-0.081566945	0.037944674	0.003225619	-0.20184535	-1.3616353	0.039645463	-1.284857	-1.4607337	-0.18691507	0.0037112855	1169.0563361644745
870	-0.05839742	0.0	-0.05839742	-0.05839742	1.0	-0.08269963	0.035954457	0.015747992	-0.1783632	-0.078830495	0.039356	0.004973937	-0.18395975	-1.3680811	0.047619116	-1.235243	-1.5923778	-0.18917847	0.003975595	1169.6689896583557
870	-0.065842636	0.0	-0.065842636	-0.065842636	1.0	-0.081030674	0.030923784	0.010284949	-0.15498309	-0.078101665	0.036392268	0.0062664617	-0.16974895	-1.3582838	0.041680325	-1.2610509	-1.4762131	-0.18336985	0.0042568324	1170.3204863071442
870	-0.21592094	0.0	-0.21592094	-0.21592094	1.0	-0.08398642	0.033512395	-0.008745795	-0.173181	-0.08859369	0.036688715	-0.002933327	-0.21617594	-1.363467	0.042750597	-1.2673382	-1.4818195	-0.17538308	0.0033623676	1170.9096059799194
870	-0.2073798	0.0	-0.2073798	-0.2073798	1.0	-0.09027955	0.034400888	-0.0072946437	-0.19253351	-0.09440618	0.03850469	-0.011317171	-0.21330988	-1.365391	0.04418129	-1.2444385	-1.5463299	-0.17598408	0.0049063703	1171.501714706421
870	-0.085082844	0.0	-0.085082844	-0.085082844	1.0	-0.086130135	0.033100456	-0.006974512	-0.17209207	-0.090201914	0.04009105	-0.018482339	-0.19583566	-1.3695507	0.043811936	-1.2634834	-1.5124803	-0.18054104	0.0041728592	1172.1060650348663
870	-0.043522615	0.0	-0.043522615	-0.043522615	1.0	-0.09647328	0.038119253	-0.014239454	-0.20702182	-0.09377749	0.04211347	-0.016787712	-0.20528302	-1.3641851	0.038720053	-1.2417438	-1.4572699	-0.17468387	0.0031980104	1172.6980242729187
870	-0.08908543	0.0	-0.08908543	-0.08908543	1.0	-0.08960823	0.032144964	-0.009121511	-0.18374413	-0.083264396	0.036095258	-0.018229432	-0.20866145	-1.3642428	0.04596788	-1.2692258	-1.6070913	-0.19454713	0.0029709628	1173.3802163600922
870	-0.22441755	0.0	-0.22441755	-0.22441755	1.0	-0.075154245	0.031356286	-0.001999802	-0.1703788	-0.06666006	0.033895604	0.00964544	-0.17294079	-1.3696401	0.046664823	-1.2619287	-1.6237794	-0.200917	0.0032927957	1173.9946510791779
870	-0.025040219	0.0	-0.025040219	-0.025040219	1.0	-0.07242654	0.032448027	0.010059227	-0.1690803	-0.06853175	0.03670791	-0.00023298897	-0.18042296	-1.3596668	0.042742018	-1.2754949	-1.5124525	-0.18349075	0.0036145644	1174.5805416107178
870	-0.026409348	0.0	-0.026409348	-0.026409348	1.0	-0.07315606	0.029750235	0.0081904605	-0.16192442	-0.08574548	0.03197293	-0.020475505	-0.21271427	-1.367228	0.047566008	-1.2698156	-1.5781598	-0.17574844	0.004272467	1175.184895515442
870	-0.07397592	0.0	-0.07397592	-0.07397592	1.0	-0.0894984	0.03344691	-0.024545271	-0.1794032	-0.098582074	0.038860045	-0.03288851	-0.23897135	-1.3642949	0.044226855	-1.2783229	-1.5251677	-0.16767725	0.0034724062	1175.771819114685
870	-0.06195101	0.0	-0.06195101	-0.06195101	1.0	-0.09766451	0.032171205	-0.012068868	-0.24206726	-0.09503463	0.033249576	-0.03031629	-0.21442208	-1.3666811	0.049221255	-1.2686818	-1.5265112	-0.18823564	0.004058011	1176.3798172473907
870	-0.10926248	0.0	-0.10926248	-0.10926248	1.0	-0.080846265	0.032379534	-0.00680051	-0.17552058	-0.07406111	0.034214415	-0.00836101	-0.1708697	-1.3686138	0.040818132	-1.2708269	-1.5344949	-0.20543328	0.002568331	1177.006945848465
870	-0.12500899	0.0	-0.12500899	-0.12500899	1.0	-0.069804825	0.031006917	-0.012186703	-0.15900111	-0.06442419	0.032203116	-0.0044594556	-0.15561655	-1.3631809	0.041432228	-1.2837493	-1.5224344	-0.19968948	0.004444978	1177.6677992343903
900	-0.015967097	0.0	-0.015967097	-0.015967097	1.0	-0.07341711	0.032853603	0.021370921	-0.19839363	-0.07897096	0.036492728	-0.0014989916	-0.19259796	-1.3664501	0.04079868	-1.2743506	-1.5035063	-0.17483196	0.0048243133	1200.9847457408905
900	-0.024230087	0.0	-0.024230087	-0.024230087	1.0	-0.10557334	0.032074355	-0.016633444	-0.19848251	-0.10665143	0.03853871	-0.027534964	-0.2495761	-1.3650311	0.044299815	-1.2587912	-1.613807	-0.17170173	0.004249784	1202.0662310123444
900	-0.018874487	0.0	-0.018874487	-0.018874487	1.0	-0.09182672	0.028707528	-0.027896738	-0.18653071	-0.08016014	0.03407085	-0.008546367	-0.20225033	-1.3628292	0.039276622	-1.2656094	-1.4770468	-0.19491625	0.0031354702	1202.6190919876099
900	-0.032323044	0.0	-0.032323044	-0.032323044	1.0	-0.07710441	0.031579643	-0.0054138172	-0.17105162	-0.070084184	0.034378473	-0.002945641	-0.17209148	-1.3672885	0.046421856	-1.2641455	-1.5786736	-0.2014864	0.0034098567	1203.1753339767456
900	-0.027022379	0.0	-0.027022379	-0.027022379	1.0	-0.068477385	0.030070331	-0.0037634615	-0.15706685	-0.06837003	0.034024276	0.02701031	-0.19659767	-1.363815	0.035121888	-1.285259	-1.4855007	-0.19283612	0.003751866	1203.780809879303
900	-0.01140489	0.0	-0.01140489	-0.01140489	1.0	-0.06844906	0.02925305	-0.009844744	-0.15895046	-0.08007622	0.033574454	-0.014410313	-0.17512968	-1.3658419	0.04519238	-1.2685828	-1.5808429	-0.1830111	0.004709278	1204.3944137096405
900	-0.058240514	0.0	-0.058240514	-0.058240514	1.0	-0.08076428	0.02645876	-0.026065383	-0.14788422	-0.0864093	0.030757647	-0.012377173	-0.18733563	-1.3730835	0.04258116	-1.2832505	-1.5116826	-0.1781548	0.003295042	1205.0310635566711
900	-0.055836327	0.0	-0.055836327	-0.055836327	1.0	-0.08624503	0.026623398	-0.011526321	-0.15634333	-0.08860921	0.028991148	-0.027966753	-0.19294931	-1.3677663	0.037145354	-1.2668794	-1.4674406	-0.18481383	0.0037709898	1205.63809132576
900	-0.1226743	0.0	-0.1226743	-0.1226743	1.0	-0.09058124	0.031220237	-0.024330981	-0.18327287	-0.084335	0.032162115	-0.014873955	-0.17158188	-1.3667262	0.042090382	-1.244394	-1.5460494	-0.18919256	0.004212849	1206.293871164322
900	-0.09439789	0.0	-0.09439789	-0.09439789	1.0	-0.083265685	0.02890293	0.019403502	-0.18677266	-0.073878646	0.029819073	-0.02144624	-0.18021357	-1.3695917	0.040983588	-1.2785158	-1.5185772	-0.19570002	0.0033828837	1206.8910620212555
900	-0.02518128	0.0	-0.02518128	-0.02518128	1.0	-0.076933205	0.031445835	-0.008340894	-0.18019578	-0.074267775	0.03778119	0.01615722	-0.18468761	-1.3588948	0.043200668	-1.2690729	-1.505825	-0.19046152	0.0028237384	1207.5266165733337
900	-0.034920435	0.0	-0.034920435	-0.034920435	1.0	-0.07530501	0.030556876	0.02439806	-0.19043563	-0.07876591	0.032005273	-0.009132467	-0.17811394	-1.3711041	0.044468287	-1.2442486	-1.61304	-0.1813609	0.0034314655	1208.785588979721
900	-0.063256554	0.0	-0.063256554	-0.063256554	1.0	-0.086770594	0.025356933	-0.037739173	-0.16854934	-0.09002328	0.03276058	-0.014579698	-0.20779423	-1.369914	0.04561696	-1.2638152	-1.5407835	-0.1806305	0.0044970736	1209.4536225795746
900	-0.028755507	0.0	-0.028755507	-0.028755507	1.0	-0.089429826	0.030038035	0.0068567665	-0.17787448	-0.08953139	0.032062292	-0.024249092	-0.17096646	-1.3676076	0.038970172	-1.2642164	-1.4843659	-0.1860103	0.003094581	1210.0514132976532
900	-0.039451085	0.0	-0.039451085	-0.039451085	1.0	-0.07998647	0.02806212	-0.01584581	-0.17929205	-0.07641414	0.035690375	-0.0046415143	-0.18818438	-1.3649366	0.038632024	-1.2870288	-1.5138673	-0.18773398	0.0046460317	1210.6704185009003
900	-0.05963527	0.0	-0.05963527	-0.05963527	1.0	-0.0798599	0.03020853	0.00037533697	-0.17972697	-0.07423765	0.03379236	-0.008062901	-0.18664193	-1.3774704	0.051574532	-1.2597418	-1.5689672	-0.18578434	0.0037996816	1211.339761018753
900	-0.061142303	0.0	-0.061142303	-0.061142303	1.0	-0.08721244	0.030206094	-0.0025232062	-0.17202014	-0.086006485	0.033159383	-0.019314539	-0.20011684	-1.3601542	0.04077761	-1.2746036	-1.5223922	-0.17208117	0.0033569573	1211.91454744339
900	-0.07284362	0.0	-0.07284362	-0.07284362	1.0	-0.08963432	0.033826318	-0.004791685	-0.18728247	-0.09389836	0.035422966	-0.021874787	-0.22597954	-1.3555634	0.039705772	-1.2726153	-1.4720455	-0.17892873	0.0037029986	1212.4987692832947
900	-0.053817663	0.0	-0.053817663	-0.053817663	1.0	-0.08473425	0.029451353	-0.027112318	-0.17346193	-0.09112024	0.03862638	-0.016314305	-0.20857635	-1.3677354	0.038746152	-1.2838086	-1.4596299	-0.17996824	0.004389828	1213.0909378528595
900	-0.05155161	0.0	-0.05155161	-0.05155161	1.0	-0.08281547	0.030281214	-0.031829774	-0.16332354	-0.08718503	0.036877543	-0.02414387	-0.2078327	-1.3576769	0.035311725	-1.2739437	-1.4396396	-0.17866795	0.0033603413	1213.7144792079926
900	-0.089748725	0.0	-0.089748725	-0.089748725	1.0	-0.09024638	0.033118464	-0.017827913	-0.17765169	-0.088004276	0.035689116	-0.02371915	-0.17309856	-1.372014	0.04424368	-1.2791582	-1.4988024	-0.17864366	0.0041230856	1214.344645023346
900	-0.029956188	0.0	-0.029956188	-0.029956188	1.0	-0.08719205	0.03769294	-0.007973851	-0.17913795	-0.08366568	0.043844532	0.011164805	-0.18983075	-1.3619244	0.050551146	-1.2252667	-1.5659484	-0.18239014	0.0027352276	1214.9655199050903
900	-0.027435325	0.0	-0.027435325	-0.027435325	1.0	-0.089006454	0.035055887	-0.011436726	-0.18438298	-0.07807001	0.03957405	0.0049358476	-0.18445882	-1.362057	0.046973176	-1.2691834	-1.4794496	-0.18988799	0.0033817622	1215.6628272533417
900	-0.0487592	0.0	-0.0487592	-0.0487592	1.0	-0.07681613	0.03316594	-0.0053832866	-0.18035969	-0.08211378	0.037528377	-0.0056368373	-0.19641735	-1.3668985	0.045296796	-1.2513413	-1.5693684	-0.186707	0.0038936466	1216.8934066295624
900	-0.060864713	0.0	-0.060864713	-0.060864713	1.0	-0.07959892	0.03326383	0.0029539606	-0.17014995	-0.0873012	0.03739531	-0.008391803	-0.19196135	-1.3620658	0.033402614	-1.2842226	-1.4855281	-0.17092587	0.0036778538	1217.5179660320282
900	-0.034449056	0.0	-0.034449056	-0.034449056	1.0	-0.09093331	0.035605457	-0.023506302	-0.18427557	-0.08776963	0.04057213	-0.010172704	-0.1888829	-1.35954	0.04320025	-1.2578155	-1.5116856	-0.17071277	0.003869305	1218.1512100696564
930	-0.17986564	0.0	-0.17986564	-0.17986564	1.0	-0.09487185	0.032910157	-0.012926125	-0.18195604	-0.0877243	0.035164833	-0.01303798	-0.18679541	-1.3665533	0.04835543	-1.2736491	-1.594006	-0.17881104	0.0034352252	1241.2259714603424
930	-0.033550564	0.0	-0.033550564	-0.033550564	1.0	-0.09416324	0.038338467	0.025736783	-0.20742959	-0.08493478	0.03960327	-0.009958653	-0.20181209	-1.3615663	0.044395644	-1.2653383	-1.5758327	-0.18342999	0.0043906244	1241.7758340835571
930	-0.16568986	0.0	-0.16568986	-0.16568986	1.0	-0.08605565	0.035382766	-0.0028169006	-0.20387734	-0.091023445	0.04106107	-0.0050731767	-0.2146552	-1.3655219	0.040048737	-1.2729764	-1.4868021	-0.17570297	0.00354918	1242.3376688957214
930	-0.022951033	0.0	-0.022951033	-0.022951033	1.0	-0.07623111	0.033087492	0.033895202	-0.17986329	-0.08341167	0.038128022	-0.012676473	-0.1956781	-1.3603184	0.041694656	-1.2521425	-1.4869465	-0.18008512	0.002950599	1242.8878145217896
930	-0.033023555	0.0	-0.033023555	-0.033023555	1.0	-0.08420457	0.028439026	-0.017661981	-0.17694035	-0.0928182	0.033608954	-0.022030475	-0.18473761	-1.3613169	0.04606616	-1.2446867	-1.5308489	-0.17762104	0.005247801	1243.4571232795715
930	-0.052577164	0.0	-0.052577164	-0.052577164	1.0	-0.0844133	0.031328924	0.017142616	-0.18040945	-0.08242935	0.03559108	-0.010292379	-0.21218379	-1.3667502	0.042621303	-1.2819076	-1.559941	-0.18615842	0.0033273743	1244.65456533432
930	-0.023184502	0.0	-0.023184502	-0.023184502	1.0	-0.08799854	0.030899081	-0.010453099	-0.18217076	-0.08136031	0.036828738	-0.001939904	-0.2198856	-1.3699632	0.05048638	-1.2658839	-1.5895044	-0.17807852	0.003732752	1245.2891800403595
930	-0.1010907	0.0	-0.1010907	-0.1010907	1.0	-0.08668207	0.030446287	-0.022965573	-0.19505621	-0.085540846	0.036798988	-0.004501732	-0.19651556	-1.3687453	0.041325856	-1.2303041	-1.5116775	-0.17844862	0.0039912807	1246.5507898330688
930	-0.122473486	0.0	-0.122473486	-0.122473486	1.0	-0.07867849	0.035646074	-0.004114003	-0.18311441	-0.08482319	0.040570267	-0.014500245	-0.22437543	-1.3693674	0.04649736	-1.2632856	-1.526186	-0.18650661	0.0031901235	1247.2440013885498
930	-0.04123177	0.0	-0.04123177	-0.04123177	1.0	-0.077784695	0.034340736	-0.018390177	-0.1830345	-0.08005046	0.03856501	-0.012744293	-0.19361132	-1.3703718	0.049356412	-1.2690808	-1.5907446	-0.19062968	0.00379015	1248.472548007965
930	-0.24137992	0.0	-0.24137992	-0.24137992	1.0	-0.08448616	0.035456162	-0.011924212	-0.18675417	-0.07438208	0.03781988	-0.007073423	-0.19457634	-1.3591172	0.03989517	-1.2766147	-1.4868131	-0.18139747	0.0034659195	1249.0921189785004
930	-0.04714212	0.0	-0.04714212	-0.04714212	1.0	-0.08619429	0.03667223	-0.004603018	-0.20195062	-0.08243994	0.038220037	-0.011316359	-0.18313639	-1.3677335	0.047594566	-1.2445561	-1.5948681	-0.1829804	0.0038364069	1250.3434302806854
930	-0.062434256	0.0	-0.062434256	-0.062434256	1.0	-0.07748229	0.032056063	-0.020773921	-0.17832418	-0.08638661	0.038651418	-0.023603383	-0.21752802	-1.3616118	0.042253964	-1.2801771	-1.5229602	-0.18391949	0.0028494343	1250.934427022934
930	-0.06704911	0.0	-0.06704911	-0.06704911	1.0	-0.07901102	0.034722816	0.024466792	-0.17975669	-0.083663255	0.035203923	-0.009541801	-0.22527535	-1.363797	0.051198702	-1.2661065	-1.603595	-0.18731077	0.0034949258	1251.5204799175262
930	-0.047211908	0.0	-0.047211908	-0.047211908	1.0	-0.08455635	0.0337839	-0.01544787	-0.18327293	-0.083541416	0.0390972	-0.01730185	-0.21717247	-1.3673508	0.04651619	-1.2843697	-1.6003021	-0.18411648	0.002764376	1252.122710943222
930	-0.06641846	0.0	-0.06641846	-0.06641846	1.0	-0.084363915	0.035721406	-0.013231146	-0.20229429	-0.07932013	0.040295057	-0.0020077676	-0.20904005	-1.3705695	0.039793294	-1.2698317	-1.484916	-0.17773053	0.0042839767	1252.71737074852
930	-0.14110741	0.0	-0.14110741	-0.14110741	1.0	-0.094580844	0.03631666	-0.025011793	-0.20904072	-0.088703446	0.038261235	-0.005066652	-0.21395548	-1.3681328	0.03858541	-1.2754	-1.4856021	-0.18135265	0.004074008	1253.326709985733
930	-0.1859351	0.0	-0.1859351	-0.1859351	1.0	-0.07931121	0.032941528	0.008554923	-0.17075025	-0.08186768	0.034639176	-0.009189943	-0.21395889	-1.3627002	0.04285501	-1.2627162	-1.4864063	-0.18771642	0.0039866846	1253.916651725769
930	-0.04445834	0.0	-0.04445834	-0.04445834	1.0	-0.08214198	0.033445194	-0.014888937	-0.17618623	-0.085582286	0.03703621	-0.011040103	-0.17197797	-1.3577228	0.041032072	-1.2775853	-1.4800326	-0.18609539	0.0033236346	1254.5940699577332
930	-0.18196534	0.0	-0.18196534	-0.18196534	1.0	-0.076735854	0.031809464	-0.0058497814	-0.19268037	-0.080290176	0.03540338	-0.013285842	-0.19791618	-1.3606782	0.050244268	-1.270701	-1.5744485	-0.18354997	0.0042372504	1255.188437461853
930	-0.035363268	0.0	-0.035363268	-0.035363268	1.0	-0.0793005	0.03564159	0.0033935327	-0.21070579	-0.07642084	0.034087744	0.0152556095	-0.18177089	-1.369112	0.042789906	-1.2667189	-1.5429364	-0.18122044	0.0037822416	1255.788990020752
930	-0.17134553	0.0	-0.17134553	-0.17134553	1.0	-0.08502978	0.032199282	-0.005318273	-0.20248024	-0.08555183	0.03372262	-0.023019137	-0.19653502	-1.3560562	0.043365516	-1.2646083	-1.5336429	-0.18448298	0.0030730467	1256.3969650268555
930	-0.020632504	0.0	-0.020632504	-0.020632504	1.0	-0.08451423	0.033605054	0.008622028	-0.17985006	-0.08603543	0.03589128	0.021367507	-0.18804649	-1.3689449	0.046975512	-1.2787638	-1.5382322	-0.18355066	0.004371918	1257.0075924396515
930	-0.11047101	0.0	-0.11047101	-0.11047101	1.0	-0.07766904	0.03392054	0.015603063	-0.17787945	-0.07797985	0.0344205	-0.0040823817	-0.1942547	-1.3665607	0.042601414	-1.2764976	-1.5703297	-0.18586582	0.003482054	1257.623012304306
930	-0.02582321	0.0	-0.02582321	-0.02582321	1.0	-0.085026905	0.031120785	-0.028543629	-0.17336316	-0.08273763	0.03032601	-0.02818876	-0.19633767	-1.3630242	0.04256357	-1.2696165	-1.5109463	-0.18427311	0.0036216308	1258.3055720329285
930	-0.10626762	0.0	-0.10626762	-0.10626762	1.0	-0.087096274	0.03355148	-0.018875116	-0.18578944	-0.08551973	0.040149197	-0.014329024	-0.21380898	-1.3678682	0.05150928	-1.245931	-1.5442909	-0.18078716	0.0041512107	1258.9107401371002
960	-0.035855807	0.0	-0.035855807	-0.035855807	1.0	-0.08526506	0.035073128	0.008067052	-0.18276846	-0.083217874	0.041427597	-0.016334284	-0.20963112	-1.3705246	0.05380887	-1.2761611	-1.5717174	-0.18024491	0.0035694556	1282.0766079425812
960	-0.10533222	0.0	-0.10533222	-0.10533222	1.0	-0.08591877	0.03143283	-0.020671185	-0.18627186	-0.08850117	0.03700505	-0.016663525	-0.20981301	-1.3634337	0.044480316	-1.2580478	-1.528255	-0.17999583	0.0032139374	1282.6834721565247
960	-0.032691464	0.0	-0.032691464	-0.032691464	1.0	-0.08033684	0.029342428	-0.008005406	-0.16846251	-0.08434912	0.034267884	-0.009331019	-0.20845161	-1.3611813	0.046364702	-1.2744945	-1.611245	-0.19083676	0.0031228862	1283.3015296459198
960	-0.2267659	0.0	-0.2267659	-0.2267659	1.0	-0.080632195	0.028960187	-0.0042943144	-0.18545352	-0.080094434	0.035113633	-0.006693134	-0.19374077	-1.366564	0.045362458	-1.2801024	-1.5659263	-0.1879471	0.0036173495	1283.91885471344
960	-0.09081129	0.0	-0.09081129	-0.09081129	1.0	-0.06891756	0.029484339	-0.003578309	-0.1548253	-0.06869111	0.033412665	-0.0060336143	-0.18130043	-1.3639863	0.04860902	-1.2506942	-1.5467632	-0.19546348	0.0032838827	1284.6042203903198
960	-0.043955367	0.0	-0.043955367	-0.043955367	1.0	-0.0785174	0.029845681	-0.014150497	-0.16169967	-0.07314257	0.0338585	-0.008338077	-0.18034577	-1.3685215	0.047656324	-1.2546552	-1.6021922	-0.1863386	0.0035804012	1285.2050395011902
960	-0.033795007	0.0	-0.033795007	-0.033795007	1.0	-0.08086836	0.030161321	-0.029851744	-0.20473954	-0.08345511	0.034370176	-0.0099923685	-0.19758388	-1.3588302	0.03785	-1.2943034	-1.4896005	-0.18879616	0.003437469	1285.795251607895
960	-0.16705467	0.0	-0.16705467	-0.16705467	1.0	-0.0756453	0.030929878	-0.0066641513	-0.15959902	-0.07797603	0.033985123	-0.018089894	-0.17488281	-1.3582886	0.03936957	-1.2648712	-1.4883138	-0.19093522	0.003919754	1286.3929159641266
960	-0.046757925	0.0	-0.046757925	-0.046757925	1.0	-0.07841909	0.030236904	-0.019689132	-0.18644632	-0.07720535	0.037024345	-0.02128229	-0.22607575	-1.3682139	0.038309507	-1.296105	-1.4824265	-0.1974982	0.0024805288	1286.9726610183716
960	-0.08394587	0.0	-0.08394587	-0.08394587	1.0	-0.07106733	0.029983878	-0.009157255	-0.17386317	-0.07259537	0.03376452	0.012287008	-0.16556866	-1.3673718	0.047406387	-1.248935	-1.5614123	-0.18757147	0.003684061	1287.5777220726013
960	-0.19256774	0.0	-0.19256774	-0.19256774	1.0	-0.0762272	0.031049868	-0.019135855	-0.17676388	-0.07485727	0.03466439	-0.00922614	-0.18340808	-1.3652585	0.04236787	-1.2640592	-1.5483487	-0.18080924	0.00377705	1288.2406046390533
