Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
200	-30.892227	0.0	-30.892227	-30.892227	1.0	-0.007970051	3.8110567e-05	-0.007896737	-0.008033632	0.008063727	2232.909	264.9884316921234
200	-48.68416	0.0	-48.68416	-48.68416	1.0	-0.008052894	3.353939e-05	-0.007990354	-0.00813244	0.008142068	2834.596	265.7833957672119
200	-31.287434	0.0	-31.287434	-31.287434	1.0	-0.008146102	3.123967e-05	-0.0080978125	-0.008204508	0.0082200235	3011.6218	266.5370628833771
200	-35.24186	0.0	-35.24186	-35.24186	1.0	-0.008232336	3.5771995e-05	-0.008129009	-0.0082782	0.008299052	4542.7637	267.28132343292236
200	-30.160322	0.0	-30.160322	-30.160322	1.0	-0.0083021205	3.0397237e-05	-0.008244604	-0.008357657	0.008377239	2718.925	268.1101474761963
200	-29.388454	0.0	-29.388454	-29.388454	1.0	-0.008372202	3.3247146e-05	-0.008301841	-0.008440997	0.008455279	3139.8005	268.8483667373657
200	-33.77095	0.0	-33.77095	-33.77095	1.0	-0.008461596	2.8442808e-05	-0.008406572	-0.00852685	0.008534554	5224.139	269.5952115058899
200	-31.000013	0.0	-31.000013	-31.000013	1.0	-0.0085151605	4.1712523e-05	-0.008438347	-0.008579879	0.008613317	2601.7659	270.4169714450836
200	-27.506243	0.0	-27.506243	-27.506243	1.0	-0.008616595	2.5323106e-05	-0.008565289	-0.008654527	0.008692375	4304.658	271.1692204475403
200	-33.32362	0.0	-33.32362	-33.32362	1.0	-0.008667942	3.7969654e-05	-0.008609375	-0.008747736	0.0087706	2328.36	271.9177417755127
200	-34.2286	0.0	-34.2286	-34.2286	1.0	-0.008758628	4.401067e-05	-0.008691202	-0.008845029	0.008848603	2845.8872	272.7469439506531
200	-34.884808	0.0	-34.884808	-34.884808	1.0	-0.008852008	4.273993e-05	-0.00876407	-0.008923623	0.008926938	3729.0923	273.46827244758606
200	-46.33758	0.0	-46.33758	-46.33758	1.0	-0.0089217955	3.0478957e-05	-0.008860694	-0.008966854	0.009003921	1889.2473	274.1993215084076
200	-27.616117	0.0	-27.616117	-27.616117	1.0	-0.008996192	3.3431817e-05	-0.008901964	-0.009046495	0.009079952	2032.887	275.016508102417
200	-36.2757	0.0	-36.2757	-36.2757	1.0	-0.009075185	3.8260023e-05	-0.008999236	-0.009127271	0.009155593	2292.0264	275.77616143226624
200	-43.831245	0.0	-43.831245	-43.831245	1.0	-0.009135218	3.7726983e-05	-0.009074146	-0.009213222	0.009231684	3618.8013	276.53525829315186
200	-29.928612	0.0	-29.928612	-29.928612	1.0	-0.0092281895	3.0132278e-05	-0.009168902	-0.0092748245	0.00930762	2604.9036	277.3713834285736
200	-86.960205	0.0	-86.960205	-86.960205	1.0	-0.009294752	3.275635e-05	-0.009225315	-0.009345698	0.00938421	4214.344	278.10346722602844
200	-38.519802	0.0	-38.519802	-38.519802	1.0	-0.009379022	3.0649957e-05	-0.009296466	-0.009448427	0.009460653	2888.7285	278.8476707935333
