Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
5568	-0.25793776	0.0	-0.25793776	-0.25793776	1.0	0.03207416	0.13775775	0.28966165	-0.3530916	0.039420687	0.14502464	0.29176152	-0.41816658	-1.2752633	0.6504834	-0.28956592	-4.4249725	-0.3127094	0.041827403	7697.428458213806
5568	0.26979578	0.0	0.26979578	0.26979578	1.0	0.029524665	0.13964926	0.2908509	-0.3658188	0.035349265	0.14318976	0.26798922	-0.44207382	-1.2162638	0.5054388	-0.34258103	-3.4439006	-0.30949965	0.040572397	7698.156196594238
5568	0.23959908	0.0	0.23959908	0.23959908	1.0	0.033271194	0.14926696	0.26286572	-0.28694275	0.04306691	0.15498425	0.30135924	-0.31740713	-1.2198594	0.51357543	0.08831978	-2.5105739	-0.31217444	0.033332273	7698.873216629028
5568	0.23936345	0.0	0.23936345	0.23936345	1.0	0.05816422	0.14613584	0.3281901	-0.40199158	0.06443177	0.15584889	0.30740026	-0.41347566	-1.3001521	0.48136163	-0.22189367	-3.0984368	-0.3203494	0.031324483	7699.583824157715
5568	0.3143694	0.0	0.3143694	0.3143694	1.0	0.0409649	0.13852206	0.30854106	-0.36439404	0.050767444	0.13705277	0.30992433	-0.36381927	-1.1943631	0.6292957	0.027951717	-5.151265	-0.32652736	0.059385736	7700.2814836502075
5568	0.3155987	0.0	0.3155987	0.3155987	1.0	0.041145243	0.14207824	0.29678848	-0.38937247	0.04817705	0.1486467	0.28153712	-0.3924843	-1.1540947	0.42908466	-0.14023614	-3.206069	-0.32470655	0.049040794	7700.998688220978
5568	0.13329124	0.0	0.13329124	0.13329124	1.0	0.04419783	0.14881483	0.30874178	-0.3696323	0.041462142	0.15157272	0.2789422	-0.4308794	-1.2561939	0.63194364	-0.0830307	-5.0542	-0.3065248	0.042595617	7701.741350650787
5568	0.14182408	0.0	0.14182408	0.14182408	1.0	0.043326475	0.13853776	0.31022415	-0.26339895	0.04285358	0.14335054	0.27400374	-0.3227499	-1.1377441	0.4636778	0.23581648	-2.8699546	-0.31105816	0.03906943	7702.468147039413
5568	0.236066	0.0	0.236066	0.236066	1.0	0.021814533	0.15538915	0.30847153	-0.36635125	0.02014875	0.1612275	0.27431923	-0.43781978	-1.2013487	0.47120923	-0.21600795	-2.5207496	-0.29935417	0.039431013	7703.177143096924
5568	-0.11452517	0.0	-0.11452517	-0.11452517	1.0	0.034987874	0.13920435	0.2841437	-0.43645558	0.023430709	0.14524429	0.27365226	-0.43831223	-1.2055739	0.55868	-0.032049656	-3.2931345	-0.30635172	0.038065635	7703.870850324631
5568	0.31673166	0.0	0.31673166	0.31673166	1.0	0.052757643	0.14656734	0.30141297	-0.39991605	0.0429377	0.1476388	0.26476896	-0.4036369	-1.2650981	0.4863994	-0.13323069	-2.6877732	-0.31757206	0.04296562	7704.585238695145
5568	-0.15020515	0.0	-0.15020515	-0.15020515	1.0	0.035227697	0.13834487	0.35076934	-0.3518903	0.03200791	0.14105028	0.28993654	-0.35316184	-1.2235739	0.55768687	-0.17892385	-3.9779844	-0.31782475	0.03913835	7705.314389705658
5568	0.2243097	0.0	0.2243097	0.2243097	1.0	0.056867924	0.12917994	0.30449343	-0.36782098	0.05185341	0.13469747	0.30386245	-0.42033678	-1.163388	0.37799683	-0.40147638	-2.858608	-0.3228125	0.04180153	7706.031370639801
5568	0.42356542	0.0	0.42356542	0.42356542	1.0	0.04397347	0.14376816	0.3009251	-0.36672217	0.04206815	0.15300056	0.2697901	-0.41760582	-1.1796231	0.43573812	-0.30285454	-2.9574695	-0.32591876	0.046212092	7706.752247333527
5568	0.2166122	0.0	0.2166122	0.2166122	1.0	0.044624925	0.13695478	0.33246484	-0.327999	0.046929985	0.13936849	0.25425768	-0.3288023	-1.236727	0.5127977	-0.07031083	-4.3003607	-0.3227505	0.04665678	7707.455107927322
5568	0.25856206	0.0	0.25856206	0.25856206	1.0	0.046944354	0.1408361	0.2841095	-0.37835816	0.049712695	0.14549084	0.31626603	-0.40943533	-1.224252	0.518588	-0.047949076	-4.315836	-0.32064074	0.0391415	7708.816169977188
5568	-0.077271245	0.0	-0.077271245	-0.077271245	1.0	0.04230707	0.14575033	0.3039827	-0.36662975	0.049920697	0.15175223	0.3118038	-0.43497252	-1.2238624	0.5138731	-0.15862715	-3.0833955	-0.32026538	0.040281072	7709.554288864136
5568	0.36188287	0.0	0.36188287	0.36188287	1.0	0.039718047	0.1452891	0.27539974	-0.39730036	0.038639624	0.15350692	0.2771035	-0.4105053	-1.207862	0.5421233	-0.11322737	-3.657636	-0.31708816	0.039061744	7710.270713329315
5568	0.01317993	0.0	0.01317993	0.01317993	1.0	0.069200195	0.14159009	0.30670968	-0.30603334	0.07617652	0.14388336	0.31201753	-0.31325576	-1.1881181	0.43032482	-0.35542274	-2.8136728	-0.3212456	0.035255875	7710.974620342255
5568	0.034807738	0.0	0.034807738	0.034807738	1.0	0.05122513	0.13868728	0.31717598	-0.3315564	0.053974226	0.13594927	0.27268147	-0.36474118	-1.1884936	0.4391281	-0.26086998	-2.6986883	-0.32319477	0.058235668	7711.6835787296295
5568	0.25051114	0.0	0.25051114	0.25051114	1.0	0.05405705	0.13510598	0.25931448	-0.41934448	0.061070196	0.14080311	0.28164813	-0.40977335	-1.189261	0.4576062	0.039032936	-3.6745281	-0.3195115	0.041760903	7712.406770467758
5568	0.022675777	0.0	0.022675777	0.022675777	1.0	0.03183808	0.14111851	0.24672087	-0.42547628	0.030694116	0.15568967	0.2668098	-0.43155363	-1.1660533	0.43618366	0.051213503	-2.6445308	-0.3136144	0.034125544	7713.142404794693
5568	-0.3926177	0.0	-0.3926177	-0.3926177	1.0	0.05464665	0.13112274	0.293538	-0.3021065	0.050247103	0.13555944	0.26673573	-0.34476262	-1.1592989	0.4443582	-0.18423581	-2.8380446	-0.31614757	0.040581428	7713.865174531937
5568	-0.37223992	0.0	-0.37223992	-0.37223992	1.0	0.026522433	0.14071012	0.28040332	-0.36025435	0.024337979	0.15190357	0.30230883	-0.3979944	-1.2161762	0.42232338	-0.20745134	-2.5669658	-0.29990157	0.05586286	7714.567338228226
5568	0.19692522	0.0	0.19692522	0.19692522	1.0	0.032577746	0.14324792	0.30528873	-0.35761628	0.032589003	0.14733249	0.31251055	-0.39724648	-1.1999209	0.5198161	-0.17112064	-3.1841063	-0.2976401	0.03314223	7715.2619705200195
5568	-0.034207907	0.0	-0.034207907	-0.034207907	1.0	0.033980407	0.14480005	0.26230067	-0.371901	0.028680028	0.14564115	0.2913758	-0.3882623	-1.1677537	0.51519614	-0.022725582	-3.1063926	-0.301457	0.03554609	7715.975422382355
5568	0.30071256	0.0	0.30071256	0.30071256	1.0	0.02665283	0.15534501	0.28443533	-0.32602704	0.01918324	0.1612178	0.25584248	-0.3867336	-1.1414918	0.5115535	0.46364188	-3.2325716	-0.3000693	0.039504103	7716.697332382202
5568	-0.18260826	0.0	-0.18260826	-0.18260826	1.0	0.023706142	0.155846	0.2984655	-0.3901511	0.02468067	0.16026364	0.28817654	-0.4228627	-1.1363132	0.38936082	0.18688297	-2.866054	-0.30538553	0.043587565	7717.407192230225
5568	0.05984711	0.0	0.05984711	0.05984711	1.0	0.03205987	0.15244788	0.30257696	-0.43220937	0.025469217	0.15593083	0.2389983	-0.46179405	-1.2809451	0.5840924	-0.1814847	-4.078845	-0.29813692	0.044336673	7718.116454124451
5568	0.029995874	0.0	0.029995874	0.029995874	1.0	0.05767743	0.13503118	0.2789154	-0.32652652	0.061390303	0.13946551	0.2598155	-0.36287633	-1.1931653	0.52298504	0.28042316	-2.679119	-0.3059883	0.04971806	7718.843329191208
5568	-0.29864264	0.0	-0.29864264	-0.29864264	1.0	0.023902668	0.1490568	0.30564365	-0.36904725	0.028064888	0.15703896	0.2707099	-0.3860923	-1.2063116	0.5874849	-0.04693842	-3.8554897	-0.31323388	0.04203167	7719.563305616379
5568	0.2326111	0.0	0.2326111	0.2326111	1.0	0.053738244	0.13952713	0.30000767	-0.31419167	0.06316941	0.13992098	0.31562316	-0.3318311	-1.1724167	0.5157025	0.12390232	-3.4286423	-0.31770822	0.04571635	7720.265419244766
5568	0.36015943	0.0	0.36015943	0.36015943	1.0	0.044266205	0.1378191	0.29235	-0.35689706	0.05020474	0.14273638	0.2892601	-0.40563706	-1.1478096	0.47359338	-0.27080584	-3.1619296	-0.32199293	0.04549674	7720.956096410751
5568	0.11086317	0.0	0.11086317	0.11086317	1.0	0.037843253	0.13063577	0.27391464	-0.34287974	0.03934346	0.13664553	0.24521989	-0.3529578	-1.2812573	0.5534346	-0.2139808	-4.61996	-0.3231307	0.03992483	7721.64536190033
5568	0.3676447	0.0	0.3676447	0.3676447	1.0	0.05260273	0.14059728	0.3257818	-0.33592904	0.0511788	0.14223012	0.29176337	-0.40645915	-1.1293905	0.5148283	0.15246391	-3.5189586	-0.31758067	0.04418875	7722.35303068161
5568	-0.34949225	0.0	-0.34949225	-0.34949225	1.0	0.039394945	0.1470968	0.2721744	-0.36896968	0.03629624	0.15591124	0.2672875	-0.41013038	-1.1967589	0.48636898	-0.3071041	-3.2104297	-0.31489125	0.0403998	7723.0516312122345
5568	0.138718	0.0	0.138718	0.138718	1.0	0.0755741	0.1275727	0.2798759	-0.30407178	0.07527949	0.12784216	0.30594748	-0.32733646	-1.226595	0.48931104	-0.1778214	-3.14915	-0.3151803	0.046223357	7723.731502771378
5568	0.23245226	0.0	0.23245226	0.23245226	1.0	0.03505621	0.14793612	0.28979218	-0.3501513	0.029519591	0.14963292	0.24870639	-0.3726382	-1.1437511	0.47465163	-0.057234883	-2.8472052	-0.31416807	0.038393773	7724.419196605682
5568	0.32471815	0.0	0.32471815	0.32471815	1.0	0.036240146	0.14453797	0.2816834	-0.36099488	0.027785491	0.14904292	0.27348116	-0.3529735	-1.1684864	0.46240908	0.19838643	-2.9948547	-0.29984885	0.03879262	7725.114451408386
5568	0.37012857	0.0	0.37012857	0.37012857	1.0	0.042023398	0.13879007	0.29511946	-0.3363483	0.036608692	0.14077652	0.2853193	-0.33297676	-1.2250571	0.52055293	0.14542675	-3.0410862	-0.2993449	0.046938825	7725.809862852097
5568	0.3219502	0.0	0.3219502	0.3219502	1.0	0.038756557	0.13412258	0.2749857	-0.3809823	0.040958323	0.14109035	0.24349743	-0.3978742	-1.2011418	0.5168119	-0.06262398	-3.3166277	-0.29491773	0.04583019	7726.497439146042
5568	-0.18198198	0.0	-0.18198198	-0.18198198	1.0	0.0107543515	0.15125322	0.296016	-0.36945462	0.0038345493	0.1545243	0.2676001	-0.42244542	-1.2175865	0.4933063	-0.2592137	-3.0028753	-0.2941596	0.040831797	7727.1918222904205
5568	-0.0005717752	0.0	-0.0005717752	-0.0005717752	1.0	0.01941086	0.14147136	0.28809842	-0.46315524	0.012141775	0.14600359	0.2763394	-0.45904768	-1.3107506	0.5615326	0.028412819	-3.8561058	-0.28910407	0.042416252	7727.887607097626
5568	0.21717545	0.0	0.21717545	0.21717545	1.0	0.036859296	0.13234565	0.30649877	-0.3676672	0.043957975	0.13569799	0.28491417	-0.3453513	-1.1916215	0.4692624	-0.038128853	-3.088914	-0.2984009	0.04177198	7728.613605976105
5568	-0.23945604	0.0	-0.23945604	-0.23945604	1.0	0.0073879557	0.14790958	0.2529493	-0.40564495	0.011897074	0.14669088	0.2663902	-0.3817287	-1.2796779	0.51689893	-0.3577633	-3.3785694	-0.29973847	0.038394913	7729.338336467743
5568	0.16821666	0.0	0.16821666	0.16821666	1.0	0.014356326	0.14706907	0.2708007	-0.38818717	0.029320618	0.14974439	0.27342707	-0.367868	-1.2244425	0.55299354	-0.23803127	-4.40498	-0.3124721	0.043503784	7730.052892923355
5568	0.2135818	0.0	0.2135818	0.2135818	1.0	0.0451992	0.13928849	0.23735939	-0.3460867	0.051585846	0.1543935	0.2623843	-0.39918417	-1.091032	0.4834829	0.0443573	-2.8340058	-0.306059	0.032918923	7730.744228839874
5568	0.34666437	0.0	0.34666437	0.34666437	1.0	0.03396207	0.14834696	0.28777948	-0.3767509	0.03341425	0.15787642	0.29730943	-0.4022584	-1.1377517	0.45889792	-0.014822364	-3.0875921	-0.31913322	0.04121612	7731.601912021637
5568	-0.13138126	0.0	-0.13138126	-0.13138126	1.0	0.036617175	0.13839293	0.24716417	-0.33701262	0.04186708	0.14720456	0.27871546	-0.39639822	-1.246695	0.45089403	-0.07485652	-3.262357	-0.31741118	0.04288847	7732.329654932022
5568	0.2469039	0.0	0.2469039	0.2469039	1.0	0.047920216	0.133979	0.29149765	-0.31114468	0.051795725	0.13849835	0.29085827	-0.34583008	-1.1688015	0.4878576	-0.092457294	-3.7281494	-0.32396814	0.05298286	7733.052505731583
5568	-0.014530138	0.0	-0.014530138	-0.014530138	1.0	0.044136778	0.14089991	0.3138539	-0.33916745	0.050159536	0.15057854	0.29202944	-0.35047323	-1.1713965	0.5146092	-0.2851721	-4.231122	-0.3255074	0.03264919	7733.760288000107
5568	0.17179877	0.0	0.17179877	0.17179877	1.0	0.04394447	0.1440274	0.2864671	-0.3133081	0.04811869	0.15253802	0.2833979	-0.34598416	-1.1413643	0.48678234	-0.22114587	-2.7558355	-0.33086708	0.030710673	7734.447292804718
5568	0.26299176	0.0	0.26299176	0.26299176	1.0	0.04436125	0.14561205	0.26436365	-0.3428789	0.039902646	0.15169704	0.3179193	-0.4029509	-1.1811621	0.5282828	-0.17209625	-2.7269018	-0.3381874	0.03741486	7735.154458522797
5568	0.31443688	0.0	0.31443688	0.31443688	1.0	0.053599235	0.13938487	0.25341463	-0.31063718	0.04597881	0.143149	0.27280504	-0.3406788	-1.159197	0.47464505	-0.11633444	-2.8364959	-0.3254278	0.026669446	7735.852260351181
5568	-0.30529195	0.0	-0.30529195	-0.30529195	1.0	0.04961435	0.14718679	0.29927042	-0.34791923	0.052988853	0.15448977	0.2935916	-0.37373835	-1.1456316	0.43945822	-0.05017686	-2.646439	-0.32657334	0.0506657	7736.536624908447
5568	-0.15828961	0.0	-0.15828961	-0.15828961	1.0	0.06375578	0.13586755	0.27381644	-0.3271151	0.06855971	0.13618948	0.31525403	-0.30487382	-1.2459207	0.5048383	-0.23509276	-3.4218006	-0.32606298	0.04951656	7737.227975606918
5568	-0.0017145375	0.0	-0.0017145375	-0.0017145375	1.0	0.03985447	0.14943828	0.3198768	-0.36285868	0.042352762	0.15708207	0.27605763	-0.44672832	-1.1810839	0.44121638	-0.3088901	-3.362021	-0.31831545	0.037771568	7737.930591344833
5568	-0.20523298	0.0	-0.20523298	-0.20523298	1.0	0.0337127	0.13364908	0.28174293	-0.36177987	0.032130938	0.13775368	0.2622416	-0.4429149	-1.2613297	0.67614514	-0.09429157	-5.1632676	-0.30296722	0.043017283	7738.629854917526
5568	0.32316294	0.0	0.32316294	0.32316294	1.0	0.029041544	0.15431528	0.29858515	-0.4630906	0.01811082	0.15909858	0.27436507	-0.46551383	-1.2219694	0.55731165	-0.20349896	-3.8684654	-0.306373	0.04712259	7739.334671497345
5568	-0.17719758	0.0	-0.17719758	-0.17719758	1.0	0.02031304	0.1409607	0.24392667	-0.39558864	0.012716266	0.14701018	0.23767252	-0.4043493	-1.1538981	0.4089988	-0.0691247	-2.242374	-0.29384294	0.03947623	7740.055241823196
5568	-0.20765689	0.0	-0.20765689	-0.20765689	1.0	0.025675379	0.14206946	0.2582095	-0.34382418	0.024484862	0.14916022	0.25561526	-0.45613825	-1.1832621	0.5388981	-0.13465214	-2.8391402	-0.2929877	0.047829576	7740.7575562000275
5568	0.16661395	0.0	0.16661395	0.16661395	1.0	0.015469044	0.15341952	0.26451948	-0.39567125	0.019707033	0.14948444	0.28120023	-0.4030516	-1.2273782	0.43916327	-0.40629876	-2.735446	-0.29537344	0.057316907	7741.434479236603
5568	0.1881762	0.0	0.1881762	0.1881762	1.0	0.033898357	0.1402741	0.25834194	-0.3852493	0.0369726	0.14514433	0.26172858	-0.45375556	-1.299351	0.5498281	-0.012699127	-3.1167455	-0.29671985	0.03917925	7742.125991106033
5568	0.32063282	0.0	0.32063282	0.32063282	1.0	0.03710287	0.13509752	0.2785446	-0.3967565	0.041387193	0.13358288	0.22753802	-0.41587952	-1.2402729	0.64600366	-0.20413637	-4.9698405	-0.30469474	0.04542835	7742.839558601379
5568	0.0005165045	0.0	0.0005165045	0.0005165045	1.0	-0.0064667794	0.16598707	0.25367728	-0.3745537	-0.010055965	0.17036158	0.24380518	-0.41104847	-1.1418132	0.49046433	0.010682225	-2.8151112	-0.30558187	0.043744054	7743.542254447937
5568	-0.20701538	0.0	-0.20701538	-0.20701538	1.0	0.02362014	0.15351816	0.30112192	-0.36401406	0.025889577	0.15710297	0.29841977	-0.4085647	-1.1339525	0.48519608	0.09082115	-2.7775893	-0.31359342	0.04696701	7744.235188484192
5568	0.037112404	0.0	0.037112404	0.037112404	1.0	0.03917973	0.1359026	0.27921596	-0.36906108	0.041582376	0.14374754	0.279806	-0.4226122	-1.205086	0.4354998	-0.40457726	-3.2346761	-0.32073438	0.045476027	7744.925753116608
5568	-0.011179041	0.0	-0.011179041	-0.011179041	1.0	0.05173996	0.13275594	0.24832726	-0.36525527	0.052804507	0.13441505	0.27861738	-0.35278395	-1.1959009	0.52240795	0.059223413	-3.2137575	-0.32777947	0.036938228	7745.630659818649
5568	0.109059125	0.0	0.109059125	0.109059125	1.0	0.046148486	0.12197359	0.29209977	-0.26909474	0.04975077	0.13170075	0.30833507	-0.29616266	-1.2114893	0.5263116	-0.08427954	-3.19322	-0.3250471	0.052427016	7746.331694841385
5568	0.37176332	0.0	0.37176332	0.37176332	1.0	0.040554553	0.14009061	0.2673083	-0.35211915	0.045115672	0.14524329	0.3080103	-0.36877078	-1.2074163	0.5441679	-0.034986734	-3.875443	-0.32322428	0.0413831	7747.02859544754
5568	0.25489372	0.0	0.25489372	0.25489372	1.0	0.04375409	0.15071592	0.27634248	-0.3964578	0.04733192	0.1517107	0.27736902	-0.43842742	-1.1919388	0.39559278	-0.20458174	-2.3368545	-0.32019317	0.039167956	7747.715970754623
5568	0.04110802	0.0	0.04110802	0.04110802	1.0	0.046488605	0.14095356	0.33794162	-0.32631	0.047749884	0.14342473	0.25861195	-0.38026425	-1.2270207	0.4870299	-0.07972658	-2.8078365	-0.321464	0.043145362	7748.4235146045685
5568	0.15578152	0.0	0.15578152	0.15578152	1.0	0.040036056	0.16245161	0.31459945	-0.401643	0.043556415	0.16638158	0.29065052	-0.39995927	-1.2313181	0.5373155	0.07702041	-3.9162538	-0.3309959	0.055661436	7749.1279973983765
5568	-0.12910649	0.0	-0.12910649	-0.12910649	1.0	0.053506196	0.1396246	0.32821855	-0.31928125	0.045312047	0.13613534	0.28137678	-0.33744615	-1.1825137	0.52716905	0.036198616	-3.1945138	-0.31189483	0.047709785	7749.823590517044
5568	0.17133048	0.0	0.17133048	0.17133048	1.0	0.039122373	0.14586961	0.27426633	-0.36217743	0.03601647	0.14967293	0.27159524	-0.40760538	-1.2446396	0.45713174	-0.11221695	-2.7519147	-0.3030418	0.0401309	7750.52289223671
5568	-0.03588967	0.0	-0.03588967	-0.03588967	1.0	0.029392684	0.1485574	0.29054478	-0.36130455	0.027437871	0.15384111	0.28370044	-0.3593179	-1.233866	0.51503503	-0.009363651	-3.1461892	-0.30673128	0.034933113	7751.252130508423
5568	-0.27794468	0.0	-0.27794468	-0.27794468	1.0	0.043275453	0.14775823	0.3072525	-0.33082667	0.041616686	0.15656859	0.30888167	-0.39182317	-1.2384629	0.51675755	-0.12636304	-3.3088193	-0.32846022	0.038191944	7751.978892564774
5568	-0.09237684	0.0	-0.09237684	-0.09237684	1.0	0.019328624	0.14608584	0.27256972	-0.37926576	0.018067455	0.14636	0.28579766	-0.45397866	-1.1988328	0.5133577	0.1476233	-2.995255	-0.31110713	0.03960132	7752.6839480400085
5568	0.26759097	0.0	0.26759097	0.26759097	1.0	0.052142218	0.148556	0.3261799	-0.34616262	0.048584707	0.15324637	0.2797341	-0.3554008	-1.2052267	0.48455408	-0.1837771	-3.0047643	-0.31758267	0.043081924	7753.375483036041
5568	0.35921586	0.0	0.35921586	0.35921586	1.0	0.035393957	0.13880187	0.3585255	-0.36722454	0.03458453	0.148611	0.30465415	-0.40793166	-1.1135414	0.42949986	0.01311636	-2.607245	-0.31962472	0.04981953	7754.067355155945
5568	0.15369219	0.0	0.15369219	0.15369219	1.0	0.03383147	0.1392151	0.2722431	-0.36559346	0.039584324	0.14324392	0.27461576	-0.36453712	-1.1605649	0.5470949	0.02456379	-3.9035492	-0.32076576	0.03879761	7754.781974554062
5568	0.0343292	0.0	0.0343292	0.0343292	1.0	0.03316717	0.13817166	0.2708482	-0.35433412	0.038058322	0.14145657	0.28267235	-0.36222243	-1.190097	0.4178968	-0.109951735	-2.3466716	-0.30731773	0.053533614	7755.509593248367
5568	0.42241296	0.0	0.42241296	0.42241296	1.0	0.045847107	0.14450346	0.32285947	-0.3448406	0.04624539	0.1482063	0.27158332	-0.4439897	-1.238102	0.53584325	-0.09340644	-3.8956146	-0.30816287	0.042921163	7756.208069324493
5568	-0.12715493	0.0	-0.12715493	-0.12715493	1.0	0.03727941	0.13769074	0.2914308	-0.34464267	0.035974063	0.14105701	0.250476	-0.34033862	-1.1752983	0.46022037	-0.15144181	-3.0981822	-0.33107597	0.04922749	7756.922092199326
5568	0.12922484	0.0	0.12922484	0.12922484	1.0	0.038070016	0.15344213	0.2516073	-0.37729475	0.03265808	0.15778305	0.26434445	-0.4377145	-1.274079	0.5724695	-0.00945425	-3.3734894	-0.3096048	0.050759703	7757.6104917526245
5568	0.16968977	0.0	0.16968977	0.16968977	1.0	0.016046947	0.14279373	0.2915407	-0.33096486	0.014237389	0.1491165	0.27133644	-0.39606595	-1.2208583	0.50745845	-0.15261531	-2.8060691	-0.29715216	0.046624005	7758.290611028671
5568	0.09686112	0.0	0.09686112	0.09686112	1.0	0.03397312	0.14086027	0.30424467	-0.35825688	0.03383533	0.14687829	0.28070113	-0.39671916	-1.2255194	0.5088024	0.13255334	-4.0546627	-0.3032883	0.04345771	7758.9895095825195
5568	0.25545296	0.0	0.25545296	0.25545296	1.0	0.013690701	0.14773521	0.28633144	-0.36968678	0.010417255	0.15696348	0.25518903	-0.42957875	-1.1565684	0.40270218	0.0066378117	-2.7400734	-0.30556327	0.0319426	7759.695987462997
5568	-0.09381588	0.0	-0.09381588	-0.09381588	1.0	0.032384947	0.14182417	0.29099008	-0.3773863	0.037509795	0.14944229	0.2778918	-0.44795278	-1.2312379	0.4515273	0.02680111	-2.8434875	-0.29611734	0.041103195	7760.391181707382
5568	0.20508423	0.0	0.20508423	0.20508423	1.0	0.0043348507	0.15455095	0.27584663	-0.40221876	0.0035330753	0.16182984	0.24429652	-0.42091158	-1.1573031	0.48041654	-0.003336668	-3.8111005	-0.3136667	0.040900543	7761.098729848862
5568	0.35505605	0.0	0.35505605	0.35505605	1.0	0.039163455	0.14584209	0.2573827	-0.3748836	0.043066535	0.15072711	0.27250555	-0.40333816	-1.2215728	0.59694576	-0.19821382	-4.6149273	-0.31858933	0.032447442	7761.758951425552
5568	0.19187766	0.0	0.19187766	0.19187766	1.0	0.04752425	0.12622187	0.33551404	-0.28755793	0.041175783	0.13154083	0.25461334	-0.3339926	-1.1974636	0.4483682	-0.14585996	-3.3492875	-0.31341136	0.05517657	7762.440855979919
5760	-0.2475677	0.0	-0.2475677	-0.2475677	1.0	0.024466127	0.14365791	0.31240755	-0.38785592	0.025237687	0.14973354	0.25833568	-0.4468491	-1.2722008	0.50880027	-0.29732656	-2.78435	-0.3127613	0.045190006	7901.780155420303
5760	0.10487663	0.0	0.10487663	0.10487663	1.0	0.04508611	0.14004995	0.28562155	-0.4235096	0.052666366	0.14008245	0.2817891	-0.4115152	-1.1325611	0.43182936	-0.13489103	-2.2527666	-0.31953847	0.047607966	7902.498621702194
5760	0.35253876	0.0	0.35253876	0.35253876	1.0	0.049831074	0.13630405	0.2679826	-0.33378232	0.049828075	0.13961719	0.29107982	-0.39588064	-1.1715958	0.4752174	0.13635325	-3.499971	-0.32521212	0.04013889	7903.208349227905
5760	0.19148707	0.0	0.19148707	0.19148707	1.0	0.023747265	0.14636496	0.3404871	-0.34820408	0.021532035	0.14631294	0.25818256	-0.42521837	-1.1867594	0.48834014	-0.008419514	-2.952166	-0.32838097	0.042489223	7903.908561468124
5760	0.23933008	0.0	0.23933008	0.23933008	1.0	0.036645126	0.15195565	0.3159977	-0.362485	0.03725851	0.15393673	0.32159954	-0.38808057	-1.1059067	0.42523676	0.058357	-2.973835	-0.32161456	0.042417187	7904.600152254105
5760	-0.24696091	0.0	-0.24696091	-0.24696091	1.0	0.06280872	0.14171845	0.27863324	-0.3618824	0.061481938	0.14554305	0.2966369	-0.34670097	-1.2358099	0.51237184	-0.09325552	-3.3002992	-0.32430592	0.04659968	7905.312958478928
5760	0.1443468	0.0	0.1443468	0.1443468	1.0	0.039310608	0.1617758	0.3066179	-0.39450967	0.03416643	0.16591173	0.2972371	-0.39350247	-1.1857517	0.49012217	-0.03164792	-2.8612666	-0.3236103	0.037052296	7906.023262500763
5760	0.34971428	0.0	0.34971428	0.34971428	1.0	0.051224925	0.14747185	0.30499244	-0.31620818	0.049061935	0.15305403	0.28659928	-0.3372702	-1.1066153	0.4067777	-0.06418216	-2.1457946	-0.33116275	0.037386455	7906.70994758606
5760	0.23675928	0.0	0.23675928	0.23675928	1.0	0.055075347	0.15647301	0.28958344	-0.37059027	0.054154105	0.16453852	0.30950764	-0.3640448	-1.1354716	0.5033068	-0.009615898	-3.1714127	-0.31888047	0.042334322	7907.395585298538
5760	-0.011382778	0.0	-0.011382778	-0.011382778	1.0	0.021286264	0.1487897	0.33932072	-0.35894585	0.022486452	0.15515257	0.2951646	-0.35950804	-1.1984344	0.5155092	-0.18443203	-3.4474673	-0.30633858	0.045703847	7908.11722779274
5760	-0.1871732	0.0	-0.1871732	-0.1871732	1.0	0.03871592	0.14459793	0.28234613	-0.34179902	0.037456464	0.15097235	0.29493833	-0.33369195	-1.1875005	0.53672826	-0.14180899	-2.9525228	-0.31162947	0.047256485	7908.818119525909
5760	0.28827104	0.0	0.28827104	0.28827104	1.0	0.029215842	0.14570466	0.3025547	-0.44666404	0.020031072	0.14324123	0.29356617	-0.4518298	-1.2185452	0.5059062	-0.0487473	-3.2813752	-0.2994014	0.029059652	7909.512417793274
5760	-0.07433416	0.0	-0.07433416	-0.07433416	1.0	0.02144476	0.15607537	0.26518816	-0.35775194	0.020608034	0.15944768	0.26908106	-0.35057282	-1.1777656	0.41979727	-0.033960342	-2.572824	-0.30847216	0.041048653	7910.206479549408
5760	0.1668761	0.0	0.1668761	0.1668761	1.0	0.026949555	0.13990094	0.30197203	-0.3540233	0.032162305	0.14286342	0.3090361	-0.43409792	-1.2066185	0.49466786	-0.024627328	-4.2581043	-0.3042301	0.04304474	7911.525441169739
5760	0.136497	0.0	0.136497	0.136497	1.0	0.006277184	0.14266807	0.2841311	-0.38727808	0.011752829	0.14789708	0.25327763	-0.42495733	-1.0856546	0.47832054	0.25333858	-2.5994549	-0.298784	0.051341444	7912.259547948837
5760	0.25764138	0.0	0.25764138	0.25764138	1.0	0.03438837	0.1375052	0.28313246	-0.33213136	0.0266218	0.1429024	0.25784236	-0.31100962	-1.2432828	0.5399426	-0.058345318	-3.8494558	-0.3033901	0.03947121	7912.980550289154
